  0.202000007       56541504.0       97542288.0       154083792.    
  0.203999996       57827584.0       101724368.       159551952.    
  0.206000000       58912712.0       105085440.       163998144.    
  0.208000004       59804124.0       107587824.       167391936.    
  0.209999993       60512992.0       109226448.       169739440.    
  0.211999997       61053496.0       110025664.       171079168.    
  0.214000002       61441824.0       110034928.       171476752.    
  0.216000006       61695276.0       109323832.       171019104.    
  0.217999995       61831424.0       107976824.       169808240.    
  0.219999999       61867388.0       106087904.       167955296.    
  0.222000003       61819284.0       103755664.       165574944.    
  0.224000007       61701784.0       101078784.       162780576.    
  0.225999996       61527856.0       98152320.0       159680176.    
  0.228000000       61308632.0       95064648.0       156373280.    
  0.230000004       61053412.0       91895320.0       152948720.    
  0.231999993       60769744.0       88713608.0       149483344.    
  0.233999997       60463620.0       85577824.0       146041440.    
  0.236000001       60139696.0       82535232.0       142674928.    
  0.238000005       59801556.0       79622432.0       139423984.    
  0.239999995       59451960.0       76866152.0       136318112.    
  0.241999999       59093104.0       74284296.0       133377400.    
  0.244000003       58726824.0       71887136.0       130613960.    
  0.246000007       58354792.0       69678552.0       128033336.    
  0.247999996       57978624.0       67657248.0       125635880.    
  0.250000000       57599984.0       65817960.0       123417944.    
  0.252000004       57220608.0       64152436.0       121373040.    
  0.254000008       56842300.0       62650384.0       119492680.    
  0.256000012       56466916.0       61300224.0       117767144.    
  0.257999986       56096304.0       60089712.0       116186016.    
  0.259999990       55732228.0       59006424.0       114738648.    
  0.261999995       55376316.0       58038132.0       113414448.    
  0.263999999       55029988.0       57173060.0       112203048.    
  0.266000003       54694408.0       56400084.0       111094488.    
  0.268000007       54370440.0       55708816.0       110079256.    
  0.270000011       54058652.0       55089704.0       109148352.    
  0.272000015       53759292.0       54534016.0       108293304.    
  0.273999989       53472320.0       54033872.0       107506192.    
  0.275999993       53197452.0       53582192.0       106779648.    
  0.277999997       52934180.0       53172672.0       106106848.    
  0.280000001       52681832.0       52799728.0       105481560.    
  0.282000005       52439640.0       52458452.0       104898096.    
  0.284000009       52206764.0       52144572.0       104351336.    
  0.286000013       51982356.0       51854364.0       103836720.    
  0.287999988       51765604.0       51584632.0       103350240.    
  0.289999992       51555744.0       51332644.0       102888392.    
  0.291999996       51352108.0       51096072.0       102448176.    
  0.294000000       51154120.0       50872948.0       102027064.    
  0.296000004       50961300.0       50661636.0       101622936.    
  0.298000008       50773276.0       50460760.0       101234040.    
  0.300000012       50589776.0       50269176.0       100858952.    
  0.301999986       50410604.0       50085948.0       100496552.    
  0.303999990       50235636.0       49910296.0       100145936.    
  0.305999994       50064800.0       49741572.0       99806376.0    
  0.307999998       49898076.0       49579248.0       99477320.0    
  0.310000002       49735456.0       49422864.0       99158320.0    
  0.312000006       49576956.0       49272052.0       98849008.0    
  0.314000010       49422592.0       49126484.0       98549072.0    
  0.316000015       49272376.0       48985876.0       98258248.0    
  0.317999989       49126312.0       48849976.0       97976288.0    
  0.319999993       48984388.0       48718556.0       97702944.0    
  0.321999997       48846576.0       48591408.0       97437984.0    
  0.324000001       48712824.0       48468340.0       97181168.0    
  0.326000005       48583076.0       48349168.0       96932240.0    
  0.328000009       48457244.0       48233716.0       96690960.0    
  0.330000013       48335240.0       48121820.0       96457064.0    
  0.331999987       48216960.0       48013324.0       96230280.0    
  0.333999991       48102284.0       47908068.0       96010352.0    
  0.335999995       47991092.0       47805912.0       95797008.0    
  0.338000000       47883256.0       47706716.0       95589976.0    
  0.340000004       47778652.0       47610340.0       95388992.0    
  0.342000008       47677144.0       47516664.0       95193808.0    
  0.344000012       47578604.0       47425556.0       95004160.0    
  0.345999986       47482904.0       47336900.0       94819808.0    
  0.347999990       47389920.0       47250592.0       94640512.0    
  0.349999994       47299528.0       47166520.0       94466048.0    
  0.351999998       47211612.0       47084580.0       94296192.0    
  0.354000002       47126060.0       47004680.0       94130736.0    
  0.356000006       47042756.0       46926728.0       93969480.0    
